,Property_C,Address1,County,City,Latitude,Longitude,Council_Di
730,Open Space,LAKE VIEW AVE/INDIA ST,LOS ANGELES,LOS ANGELES,34.10223,-118.25425,13
731,Vacant Land,Camino Real,LOS ANGELES,Los Angeles,34.09742,-118.21947,1
732,Residential Vacant Land,SPRINGDALE DR/MARIE AVE,LOS ANGELES,LOS ANGELES,34.12492,-118.1816,14
733,Open Space,200 N SILVER LAKE BLVD,LOS ANGELES,LOS ANGELES,34.076051,-118.284019,13
734,Vacant Land,1911 N HILLCREST RD,LOS ANGELES,LOS ANGELES,34.1051961,-118.3394227,4
735,Residential Vacant Land,CAMROSE DR/PARAMOUNT DR,LOS ANGELES,LOS ANGELES,34.10845,-118.34119,4
736,Residential Improved,8455 W GRAND VIEW DR,LOS ANGELES,LOS ANGELES,34.1026499,-118.37526969999999,4
737,Residential Improved,YUCCA TRAIL/MAPLE DR,LOS ANGELES,LOS ANGELES,34.10362,-118.3732,4
738,Residential Improved,CRESCENT DR,LOS ANGELES,LOS ANGELES,34.11305,-118.38103000000001,4
739,Vacant Land,CYPRESS AVE/FUTURE ST,LOS ANGELES,LOS ANGELES,34.09918,-118.2331,1
740,Vacant Land,CYPRESS AVE/FREDERICK ST,LOS ANGELES,LOS ANGELES,34.09963,-118.23348,1
741,Public Safety Facility,5320 TUJUNGA AVE,LOS ANGELES,Los Angeles,34.1677654,-118.37863610000001,2
742,Public Safety Facility,4041 WHITSETT AVE,LOS ANGELES,Los Angeles,34.144369399999995,-118.4056499,2
743,Public Safety Facility,10556 W PICO BLVD,LOS ANGELES,Los Angeles,34.0440667,-118.42041189999999,5
744,Public Safety Facility,17281 SUNSET BLVD,LOS ANGELES,Los Angeles,34.0422627,-118.5543899,11
745,Public Safety Facility,3661 7TH AVE,LOS ANGELES,Los Angeles,34.0212626,-118.3251735,10
746,Public Safety Facility,2009 S WERN AVE,LOS ANGELES,Los Angeles,34.0384014,-118.3094176,10
747,Public Safety Facility,1410 CYPRESS AVE,LOS ANGELES,Los Angeles,34.0969544,-118.23110600000001,1
748,Public Safety Facility,124 E I ST,LOS ANGELES,Los Angeles,33.7809706,-118.26174109999998,15
749,Commercial Improved,100 S Main St,Los Angeles,Los Angeles,34.0517005,-118.24322340000002,14
750,Commercial Improved,411 N VERMONT AVE,LOS ANGELES,LOS ANGELES,34.0779989,-118.2923419,13
751,Commercial Improved,7510 S FIGUEROA ST,LOS ANGELES,LOS ANGELES,33.9712812,-118.28223840000001,8
752,Maintenance Yard,2801 W EXPOSITION BLVD,LOS ANGELES,LOS ANGELES,34.0211088,-118.3259912,10
753,Maintenance Yard,430 E COMMERCIAL ST,LOS ANGELES,LOS ANGELES,34.05291079999999,-118.2366906,14
754,Maintenance Yard,447 E Ducommun St,LOS ANGELES,Los Angeles,34.05203958,-118.2363976,14
755,Maintenance Yard,401 N AVE 19,LOS ANGELES,LOS ANGELES,34.077020399999995,-118.22464620000001,1
756,Parking Facility,4702 W WASHINGTON BLVD,LOS ANGELES,LOS ANGELES,34.0397603,-118.3417248,10
757,Parking Facility,4601 W WASHINGTON BLVD,LOS ANGELES,LOS ANGELES,34.040189,-118.339894,10
758,Parking Facility,682 S VERMONT AVE,LOS ANGELES,LOS ANGELES,34.06049,-118.29123200000001,10
759,Parking Facility,728 S COCHRAN AVE,LOS ANGELES,LOS ANGELES,34.0615875,-118.34739170000002,4
760,Parking Facility,636 MAPLE AVE,LOS ANGELES,LOS ANGELES,34.0428848,-118.24822240000002,14
761,Parking Facility,101 N JUDGE JOHN AISO ST,LOS ANGELES,LOS ANGELES,34.051326,-118.24104309999998,14
762,Parking Facility,318 N BREED ST,LOS ANGELES,LOS ANGELES,34.047635299999996,-118.2085756,14
763,Parking Facility,249 N CHICAGO ST,LOS ANGELES,LOS ANGELES,34.047355700000004,-118.21105959999998,14
764,Parking Facility,154 AVENUE 24,LOS ANGELES,LOS ANGELES,34.074344599999996,-118.21658329999998,1
765,Parking Facility,216 AVENUE 24,LOS ANGELES,LOS ANGELES,34.072876,-118.2165527,1
766,Parking Facility,221 AVENUE 22,LOS ANGELES,LOS ANGELES,34.0729071,-118.21746709999998,1
767,Parking Facility,2418 DALY ST,LOS ANGELES,LOS ANGELES,34.074282399999994,-118.2152841,1
768,Parking Facility,2416 WORKMAN ST,LOS ANGELES,LOS ANGELES,34.074344599999996,-118.21400449999999,1
769,Parking Facility,2332 WORKMAN ST,LOS ANGELES,LOS ANGELES,34.0725088,-118.2143021,1
770,Parking Facility,4883 NAVARRO ST,LOS ANGELES,LOS ANGELES,34.0859146,-118.17696380000001,14
771,Parking Facility,1146 GLENDALE BLVD,LOS ANGELES,LOS ANGELES,34.07825820000001,-118.2604576,13
772,Parking Facility,1152 LEMOYNE ST,LOS ANGELES,LOS ANGELES,34.076815100000005,-118.25981920000001,13
773,Parking Facility,1147 ECHO PARK AVE,LOS ANGELES,LOS ANGELES,34.0760956,-118.2578324,13
774,Parking Facility,1146 LOGAN ST,LOS ANGELES,LOS ANGELES,34.07656970000001,-118.25878929999999,13
775,Parking Facility,1711 SUNSET BLVD,LOS ANGELES,LOS ANGELES,34.0774159,-118.2587996,13
776,Parking Facility,3528 LARGA AVE,LOS ANGELES,LOS ANGELES,34.1174927,-118.2603683,13
777,Parking Facility,3528 GARDEN AVE,LOS ANGELES,LOS ANGELES,34.116955,-118.2606105,13
778,Parking Facility,116 S AVE 56,LOS ANGELES,LOS ANGELES,34.108554999999996,-118.1936994,1
779,Parking Facility,5058 MERIDIAN ST,LOS ANGELES,LOS ANGELES,34.1220794,-118.2054294,14
780,Parking Facility,5033 LINCOLN AVE,LOS ANGELES,LOS ANGELES,34.1204922,-118.2063729,1
781,Parking Facility,5712 MARMION WAY,LOS ANGELES,LOS ANGELES,34.110607,-118.192728,1
782,Parking Facility,123 N AVE 57,LOS ANGELES,LOS ANGELES,34.1102153,-118.1932528,1
783,Parking Facility,120 S AVE 58,LOS ANGELES,LOS ANGELES,34.1096138,-118.19181850000001,1
784,Parking Facility,124 S AVE 57,LOS ANGELES,LOS ANGELES,34.109013700000006,-118.192365,1
785,Parking Facility,124 N AVE 59,LOS ANGELES,LOS ANGELES,34.1111675,-118.1913156,1
786,Parking Facility,601 S VERMONT AVE,LOS ANGELES,LOS ANGELES,34.0635759,-118.29167199999999,10
787,Parking Facility,209 N LARCHMONT BLVD,LOS ANGELES,LOS ANGELES,34.0749372,-118.323948,4
788,Parking Facility,218 N LARCHMONT BLVD,LOS ANGELES,LOS ANGELES,34.0752696,-118.32339909999999,4
789,Parking Facility,1627 N VINE ST,LOS ANGELES,LOS ANGELES,34.084388700000005,-118.326622,13
790,Parking Facility,1533 N SCHRADER BLVD,LOS ANGELES,LOS ANGELES,34.098705100000004,-118.3324787,13
791,Parking Facility,6801 HOLLYWOOD BLVD,LOS ANGELES,LOS ANGELES,34.102590299999996,-118.34004440000001,13
792,Parking Facility,1451 N GARDNER ST,LOS ANGELES,WEST HOLLYWOOD,34.097674600000005,-118.3530662,4
793,Parking Facility,4642 RUSSELL AVE,LOS ANGELES,LOS ANGELES,34.1044499,-118.29066259999999,4
794,Parking Facility,5063 CASPAR AVE,LOS ANGELES,LOS ANGELES,34.138341600000004,-118.2131521,14
795,Parking Facility,8463 S VERMONT AVE,LOS ANGELES,LOS ANGELES,33.9612358,-118.29176480000001,8
796,Parking Facility,8707 MENLO AVE,LOS ANGELES,LOS ANGELES,33.9585122,-118.29049429999999,8
797,Parking Facility,8509 S BROADWAY,LOS ANGELES,LOS ANGELES,33.9613279,-118.27835060000001,9
798,Parking Facility,239 W 86th Pl,LOS ANGELES,LOS ANGELES,33.9593407,-118.27743819999999,8
799,Parking Facility,323 W 87th St,LOS ANGELES,LOS ANGELES,33.9587791,-118.2791787,8
800,Parking Facility,835 AVALON BLVD,LOS ANGELES,LOS ANGELES,33.7809891,-118.2625123,15
801,Parking Facility,928 MARINE AVE,LOS ANGELES,LOS ANGELES,33.781680200000004,-118.26385800000001,15
802,Parking Facility,528 W 7TH ST,LOS ANGELES,LOS ANGELES,34.04679779999999,-118.2559247,14
803,Parking Facility,529 W 11TH ST,LOS ANGELES,LOS ANGELES,34.0424895,-118.2633101,14
804,Parking Facility,445 W 5TH ST,LOS ANGELES,LOS ANGELES,34.049122,-118.2522453,14
805,Parking Facility,474 W 8TH ST,LOS ANGELES,LOS ANGELES,33.7369588,-118.2873237,15
806,Parking Facility,462 W 9TH ST,LOS ANGELES,LOS ANGELES,33.7360535,-118.28763319999999,15
807,Parking Facility,396 W 6TH ST,LOS ANGELES,LOS ANGELES,34.047216299999995,-118.25299840000002,14
808,Public Facility,1850 W 60TH ST,LOS ANGELES,Los Angeles,33.9848815,-118.31104180000001,8
809,Parking Facility,1710 N CHEROKEE,LOS ANGELES,Los Angeles,0.0,0.0,13
810,Vacant Land,18210 SHERMAN WAY,LOS ANGELES,RESEDA,34.2007179,-118.52981570000001,3
811,Residential Improved,5510 S MANHATTAN PL,LOS ANGELES,LOS ANGELES,33.991958600000004,-118.3098145,8
812,Residential Improved,704 W MARTIN LUTHER KING JR BVLD,LOS ANGELES,LOS ANGELES,34.0110951,-118.28599879999999,9
813,Commercial Improved,4023 MARLTON AVE,LOS ANGELES,LOS ANGELES,34.01166920000001,-118.3388672,10
814,Commercial Improved,1308 E 1st St,LOS ANGELES,Los Angeles,34.04734379999999,-118.22640590000002,14
815,Vacant Land,10931 South Clovis Ave,LOS ANGELES,LOS ANGELES,33.9361485,-118.2570209,8
816,Residential Improved,12243 BLAKLEY AVE,LOS ANGELES,LOS ANGELES,33.9208217,-118.2475625,99
817,Public Facility,1526 E 4TH ST,LOS ANGELES,LOS ANGELES,34.0426778,-118.2221945,14
818,Commercial Vacant Land,3685 S Vermont AVE,LOS ANGELES,Los Angeles,34.020931299999994,-118.2916206,8
819,Commercial Vacant Land,361 S HILL ST,LOS ANGELES,LOS ANGELES,34.0508105,-118.24992879999999,14
820,Commercial Improved,18447 SHERMAN WAY,LOS ANGELES,RESEDA,34.201420500000005,-118.5355098,3
821,Commercial Improved,634 S ALVARADO ST,LOS ANGELES,LOS ANGELES,34.058248,-118.27518799999999,1
822,Commercial Improved,1686 E 103rd St,LOS ANGELES,Los Angeles,33.9429419,-118.2429925,15
823,Commercial Vacant Land,514 MCFARLAND AVE,LOS ANGELES,LOS ANGELES,33.7763749,-118.25303629999999,15
824,Commercial Vacant Land,110 S Boyle Ave,LOS ANGELES,LOS ANGELES,34.046908,-118.219498,14
825,Vacant Land,22322 NAPA ST,LOS ANGELES,LOS ANGELES,34.224636100000005,-118.61408229999999,12
826,Commercial Improved,1010 DOUGLAS ST,LOS ANGELES,LOS ANGELES,34.0718632,-118.2533493,1
827,Public Facility,111 E 1ST ST,LOS ANGELES,LOS ANGELES,34.0523042,-118.24260509999999,14
828,Residential Vacant Land,22345 MALDEN ST,LOS ANGELES,LOS ANGELES,34.224342299999996,-118.6141129,12
829,Vacant Land,18801 EDLEEN DR,LOS ANGELES,LOS ANGELES,34.1572723,-118.54130549999999,3
830,Vacant Land,18813 EDLEEN DR,LOS ANGELES,LOS ANGELES,34.1574745,-118.5417557,3
831,Vacant Land,18821 EDLEEN DR,LOS ANGELES,LOS ANGELES,34.1576881,-118.5422287,3
832,Vacant Land,18817 EDLEEN DR,LOS ANGELES,LOS ANGELES,34.1576118,-118.54196929999999,3
833,Residential Vacant Land,18825 EDLEEN DR,LOS ANGELES,LOS ANGELES,34.1577225,-118.54252620000001,3
834,Vacant Land,18807 EDLEEN DR,LOS ANGELES,LOS ANGELES,34.1573563,-118.5415344,3
835,Public Facility,14409 VANOWEN ST,LOS ANGELES,LOS ANGELES,34.194526700000004,-118.4466858,6
836,OPLA,6961 HAZELTINE AVE,Los Angeles,LOS ANGELES,34.19749,-118.44033600000002,2
837,OPLA,7909 SEPULVEDA BLVD,Los Angeles,LOS ANGELES,34.214304999999996,-118.46685,6
838,Residential Vacant Land,3655 OAKFIELD DR,LOS ANGELES,SHERMAN OAKS,34.1379204,-118.4487152,4
839,Residential Vacant Land,5633 ELMER AVE,LOS ANGELES,LOS ANGELES,34.1731949,-118.37660220000001,2
840,Residential Vacant Land,5623 ELMER AVE,LOS ANGELES,LOS ANGELES,34.1729889,-118.37660220000001,2
841,Commercial Improved,13250 BURBANK BLVD,LOS ANGELES,LOS ANGELES,34.171901,-118.422192,4
842,Public Facility,12511 MOORPARK ST,LOS ANGELES,LOS ANGELES,34.1503786,-118.405571,2
843,Parking Facility,12229 VENTURA BLVD,LOS ANGELES,LOS ANGELES,34.1435917,-118.3996335,2
844,Residential Vacant Land,11265 LAURIE DR,LOS ANGELES,LOS ANGELES,34.1367607,-118.3757172,2
845,Residential Vacant Land,11273 LAURIE DR,LOS ANGELES,LOS ANGELES,34.1369591,-118.375824,2
846,Residential Vacant Land,11247 LAURIE DR,LOS ANGELES,LOS ANGELES,34.136909499999994,-118.37496189999999,2
847,Residential Vacant Land,11253 LAURIE DR,LOS ANGELES,LOS ANGELES,34.136863700000006,-118.3752899,2
848,Residential Vacant Land,11259 LAURIE DR,LOS ANGELES,LOS ANGELES,34.136844599999996,-118.37551119999999,2
849,Public Facility,8642 SUNLAND BLVD,LOS ANGELES,LOS ANGELES,34.227165,-118.365678,6
850,Residential Improved,7277 WOODROW WILSON DR,LOS ANGELES,LOS ANGELES,34.1227942,-118.35132479999999,4
851,Commercial Improved,11844 GLENOAKS BLVD,LOS ANGELES,SAN FERNANDO,34.285217200000005,-118.4233515,7
852,Public Facility,12002 OSBORNE ST,LOS ANGELES,LOS ANGELES,34.272684999999996,-118.39377859999999,7
853,Public Facility,11243 GLENOAKS BLVD,LOS ANGELES,PACOIMA,34.273939,-118.4129176,7
854,Public Facility,7747 FOOTHILL BLVD,LOS ANGELES,LOS ANGELES,34.25779620000001,-118.3009158,7
855,Public Facility,13520 W VAN NUYS BLVD,LOS ANGELES,LOS ANGELES,34.261761,-118.4275572,7
856,Parking Facility,8358 SAN FERNANDO RD,LOS ANGELES,LOS ANGELES,34.222651,-118.37233400000001,6
857,Public Facility,15321 BRAND BLVD,LOS ANGELES,LOS ANGELES,34.2708856,-118.4656852,7
858,Maintenance Yard,9324 TOPANGA CANYON BLVD,LOS ANGELES,LOS ANGELES,34.2397718,-118.6055389,12
859,Residential Improved,9619 HINDRY PL,LOS ANGELES,LOS ANGELES,33.948684,-118.37280200000001,11
860,Vacant Land,981 E 35TH ST,LOS ANGELES,LOS ANGELES,34.012081099999996,-118.2584457,9
861,Parking Facility,8531 S FLOWER ST,LOS ANGELES,LOS ANGELES,33.96069,-118.281568,8
862,Park,9921 HOLMES AVE,LOS ANGELES,LOS ANGELES,33.9459991,-118.24106599999999,15
863,Commercial Vacant Land,914 N HENRY FORD AVE,LOS ANGELES,LOS ANGELES,33.78260039999999,-118.2416916,15
864,Vacant Land,1467 S Los Angeles St,LOS ANGELES,LOS ANGELES,34.0337965,-118.2609362,14
865,Vacant Land,1463 N ANGELUS AVE,LOS ANGELES,LOS ANGELES,34.085183,-118.26896299999999,13
866,Parking Facility,1240 W BLVD,LOS ANGELES,LOS ANGELES,34.0508042,-118.332572,10
867,Commercial Improved,526 S SAN PEDRO ST,LOS ANGELES,LOS ANGELES,34.043182,-118.2439629,14
868,Residential Improved,900 N BROADWAY,LOS ANGELES,LOS ANGELES,34.064254,-118.23663700000002,1
869,Public Facility,501 VENICE BLVD,LOS ANGELES,LOS ANGELES,33.9875021,-118.4648582,11
870,Parking Facility,530 S OLIVE ST,LOS ANGELES,LOS ANGELES,34.048556899999994,-118.2532885,14
871,Maintenance Yard,3900 CHEVY CHASE DR,LOS ANGELES,LOS ANGELES,34.1338306,-118.2729882,13
872,Parking Facility,2130 E 1ST ST,LOS ANGELES,LOS ANGELES,34.044314299999996,-118.2128782,14
873,Vacant Land,225 E 5TH ST,LOS ANGELES,LOS ANGELES,34.0456172,-118.24677820000001,14
874,Park,200 LINNIE CANAL,LOS ANGELES,VENICE,33.98485168,-118.4665596,11
875,Residential Improved,650 E WESTMINSTER AVE,LOS ANGELES,LOS ANGELES,33.9944817,-118.4660521,11
876,Public Facility,1409 W VERNON AVE,LOS ANGELES,LOS ANGELES,34.0039741,-118.300572,8
877,Public Facility,2475 W WASHINGTON BLVD,LOS ANGELES,LOS ANGELES,34.0401698,-118.31711920000001,10
878,Commercial Improved,2824 S MAIN ST,LOS ANGELES,LOS ANGELES,34.022530200000006,-118.2698216,9
879,Public Facility,2015 E 1ST ST,LOS ANGELES,LOS ANGELES,34.0454542,-118.2142462,14
880,Public Facility,1715 W FLORENCE AVE,LOS ANGELES,LOS ANGELES,33.974856200000005,-118.3073193,8
881,Commercial Improved,2422 MANITOU AVE,LOS ANGELES,LOS ANGELES,34.07162458,-118.21600819999999,1
882,Residential Improved,2661 N PASADENA AVE,LOS ANGELES,LOS ANGELES,34.07868821,-118.21567340000001,1
883,OPLA,331 AVE 52,Los Angeles,LOS ANGELES,34.1021492,-118.1961074,1
884,OPLA,HILLSIDE WAY/HILLSIDE AVE,Los Angeles,LOS ANGELES,0.0,0.0,5
885,OPLA,WHITSETT AVE/OTSEGO ST,Los Angeles,LOS ANGELES,0.0,0.0,5
886,OPLA,WOODLEY AVE/BASSETT ST,Los Angeles,LOS ANGELES,0.0,0.0,6
887,Maintenance Yard,2310 E 7TH ST,LOS ANGELES,LOS ANGELES,34.0344161,-118.22266259999999,14
888,Maintenance Yard,2310 E 7TH ST,LOS ANGELES,LOS ANGELES,34.0344161,-118.22266259999999,14
889,Maintenance Yard,2324 E 7TH ST,LOS ANGELES,Los Angeles,34.034319200000006,-118.22216809999999,14
890,Maintenance Yard,2310 E 7TH ST,LOS ANGELES,LOS ANGELES,34.0344161,-118.22266259999999,14
891,Maintenance Yard,2310 E 7TH ST,LOS ANGELES,LOS ANGELES,34.0344161,-118.22266259999999,14
892,Maintenance Yard,2310 E 7TH ST,LOS ANGELES,LOS ANGELES,34.0344161,-118.22266259999999,14
893,Maintenance Yard,2300 E 7TH ST,LOS ANGELES,LOS ANGELES,34.0344751,-118.22307430000001,14
894,Maintenance Yard,2310 E 7th ST,LOS ANGELES,Los Angeles,34.0341761,-118.22267759999998,14
895,Maintenance Yard,2222 E 7TH ST,LOS ANGELES,Los Angeles,34.0340863,-118.22465109999999,14
896,Maintenance Yard,2222 E 7TH ST,LOS ANGELES,Los Angeles,34.0340863,-118.22465109999999,14
897,OPLA,CUMPSTON ST/COSTELLO AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,5
898,OPLA,14842 CLYMER ST,LOS ANGELES,LOS ANGELES,34.2623729,-118.455532,7
899,OPLA,1ST ST/SPRING ST,LOS ANGELES,LOS ANGELES,0.0,0.0,14
900,OPLA,CHASE ST/RUBIO AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,12
901,OPLA,HARTLAND ST/ATOLL AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,2
902,Public Facility,150 N LOS ANGELES ST,LOS ANGELES,Los Angeles,34.052026899999994,-118.2407076,14
903,Public Facility,681 N VENICE BLVD,LOS ANGELES,LOS ANGELES,33.9911782,-118.4586908,11
904,Not Classified,KELSLOAN ST/WHITAKER AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,6
905,Not Classified,KELSLOAN ST/WHITAKER AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,6
906,Not Classified,KELSLOAN ST/WHITAKER AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,6
907,Not Classified,RANCHITO AVE/ARCHWOOD ST,LOS ANGELES,LOS ANGELES,0.0,0.0,2
908,Not Classified,HUSTON ST/HASKELL AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,5
909,Not Classified,DICKENS ST/GAVIOTA AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,5
910,Not Classified,DICKENS ST/GAVIOTA AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,5
911,Not Classified,RATNER ST/MORSE AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,2
912,Not Classified,RATNER ST/VAN NOORD AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,2
913,Not Classified,STAGG ST/LANKERSHIM BLVD,LOS ANGELES,LOS ANGELES,0.0,0.0,6
914,Not Classified,BARBARA  ANN ST/SUNNYSLOPE AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,2
915,Not Classified,BUFFALO AVE/EMELITA ST,LOS ANGELES,LOS ANGELES,0.0,0.0,2
916,Not Classified,MONTERO AVE/GRIDLEY ST,LOS ANGELES,LOS ANGELES,0.0,0.0,7
917,Not Classified,DEL SUR ST/HERRICK AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,7
918,Not Classified,BRUSSELS AVE/KAGEL CANYON ST,LOS ANGELES,LOS ANGELES,0.0,0.0,7
919,Not Classified,REMICK AVE/MONTAGUE ST,LOS ANGELES,LOS ANGELES,0.0,0.0,6
920,Not Classified,CAYUGA AVE/ALLEGHENY ST,LOS ANGELES,LOS ANGELES,0.0,0.0,6
921,Not Classified,CHATSWORTH ST/AQUEDUCT AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,12
922,Not Classified,MALDEN ST/BECKFORD AVE,LOS ANGELES,NORTHRIDGE,0.0,0.0,12
923,Not Classified,CUMBRE DR/PELICAN AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,15
924,Not Classified,LAZARD ST/WHEELER AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,7
925,Not Classified,BEESON DR/SAN YSIDRO DR,LOS ANGELES,LOS ANGELES,0.0,0.0,5
926,Not Classified,MAYALL AVE/SEPULVEDA BLVD,LOS ANGELES,LOS ANGELES,0.0,0.0,7
927,Not Classified,HATILLO AVE/STAGG ST,LOS ANGELES,LOS ANGELES,0.0,0.0,3
928,Not Classified,HATILLO AVE/STAGG ST,LOS ANGELES,LOS ANGELES,0.0,0.0,3
929,Not Classified,CANTLAY ST/GLORIA AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,6
930,Not Classified,CANTLAY ST/GLORIA AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,6
931,Not Classified,ECCLES ST/YOLANDA AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,12
932,Not Classified,VISTA DEL MONTE AVE/MAGNOLIA BLVD,LOS ANGELES,SHERMAN OAKS,0.0,0.0,2
933,Not Classified,PARALTA AVE/COSTANSO ST,LOS ANGELES,LOS ANGELES,0.0,0.0,3
934,Public Facility,20655 PLUMMER ST,LOS ANGELES,LOS ANGELES,34.243450700000004,-118.58370049999999,12
935,Vacant Land,11954 CALLE VISTA CT,LOS ANGELES,LOS ANGELES,34.2893639,-118.5499496,12
936,Residential Improved,8127 DELGANY AVE,LOS ANGELES,LOS ANGELES,33.9603958,-118.4432907,11
937,Parking Facility,9851 S SEPULVEDA BLVD,LOS ANGELES,LOS ANGELES,33.946853600000004,-118.39791869999999,11
938,Public Safety Facility,9601 S SEPULVEDA BLVD,LOS ANGELES,LOS ANGELES,33.9482877,-118.3966597,11
939,Vacant Land,5812 ARBOR VITAE ST,LOS ANGELES,LOS ANGELES,33.952597999999995,-118.3833236,11
940,Vacant Land,5850 ARBOR VITAE ST,LOS ANGELES,LOS ANGELES,33.952614700000005,-118.38483500000001,11
941,Vacant Land,5230 ARBOR VITAE ST,LOS ANGELES,LOS ANGELES,33.952270500000004,-118.3710861,11
942,Vacant Land,5201 W 94TH ST,LOS ANGELES,LOS ANGELES,33.9511833,-118.3704453,11
943,Residential Vacant Land,9406 GLASGOW PL,LOS ANGELES,LOS ANGELES,33.95045089999999,-118.3711929,11
944,Vacant Land,5316 W 95TH ST,LOS ANGELES,LOS ANGELES,33.9498329,-118.37325290000001,11
945,Vacant Land,5424 W 93RD ST,LOS ANGELES,LOS ANGELES,33.9513664,-118.37491609999998,11
946,Vacant Land,5430 W 93RD ST,LOS ANGELES,LOS ANGELES,33.9513664,-118.37509920000001,11
947,Residential Vacant Land,5519 W 98TH ST,LOS ANGELES,LOS ANGELES,33.9481277,-118.37799070000001,11
948,Residential Vacant Land,5227 W 98TH ST,LOS ANGELES,LOS ANGELES,33.9469604,-118.3713074,11
949,Residential Vacant Land,5217 W 98TH ST,LOS ANGELES,LOS ANGELES,33.947090100000004,-118.3709259,11
950,Vacant Land,5443 W 99TH PL,LOS ANGELES,LOS ANGELES,33.9464493,-118.37665559999999,11
951,Vacant Land,5312 W 99TH PL,LOS ANGELES,LOS ANGELES,33.945861799999996,-118.37367250000001,11
952,Commercial Improved,11110 W PICO BLVD,LOS ANGELES,LOS ANGELES,34.036380799999996,-118.435318,5
953,Public Facility,11214 EXPOSITION BLVD,LOS ANGELES,LOS ANGELES,34.034975200000005,-118.4354899,5
954,Public Facility,11361 W PICO BLVD,LOS ANGELES,LOS ANGELES,34.0347716,-118.4404334,11
955,Public Facility,1828 SAWTELLE BLVD,LOS ANGELES,LOS ANGELES,34.043385,-118.4453436,11
956,Parking Facility,11266 NEBRASKA AVE,LOS ANGELES,LOS ANGELES,34.0439682,-118.44563290000002,11
957,Vacant Land,1318 BENEDICT CANYON DR,LOS ANGELES,LOS ANGELES,34.094970700000005,-118.4290314,5
958,Residential Improved,11381 CHALON RD,LOS ANGELES,LOS ANGELES,34.0883675,-118.4621735,5
959,Residential Improved,15206 EARLHAM ST,LOS ANGELES,LOS ANGELES,34.036128999999995,-118.5254364,11
960,Vacant Land,412 PASEO MIRAMAR,LOS ANGELES,LOS ANGELES,34.0454903,-118.5543213,11
961,Vacant Land,17945 PORTO MARINA WAY,LOS ANGELES,LOS ANGELES,34.04223629999999,-118.5659485,11
962,Residential Vacant Land,17916 CASTELLAMMARE DR,LOS ANGELES,LOS ANGELES,34.0424309,-118.56572720000001,11
963,Vacant Land,17863 PORTO MARINA WAY,LOS ANGELES,LOS ANGELES,34.042022700000004,-118.5648727,11
964,Residential Improved,17853 PORTO MARINA WAY,LOS ANGELES,LOS ANGELES,34.042141,-118.56459050000001,11
965,Residential Improved,17909 PORTO MARINA WAY,LOS ANGELES,LOS ANGELES,34.0419312,-118.56510159999998,11
966,Vacant Land,17919 PORTO MARINA WAY,LOS ANGELES,LOS ANGELES,34.042038,-118.56540679999999,11
967,Vacant Land,17857 PORTO MARINA WAY,LOS ANGELES,LOS ANGELES,34.042083700000006,-118.56474299999999,11
968,Commercial Improved,5719 S VAN NESS AVE,LOS ANGELES,LOS ANGELES,33.990345,-118.3174362,8
969,Public Facility,5711 S VAN NESS AVE,LOS ANGELES,LOS ANGELES,33.9905739,-118.3174362,8
970,Public Facility,5707 S VAN NESS AVE,LOS ANGELES,LOS ANGELES,33.990688299999995,-118.3174362,8
971,Commercial Improved,5133 CRENSHAW BLVD,LOS ANGELES,LOS ANGELES,33.9957838,-118.33127759999998,8
972,Residential Improved,5114 ARLINGTON AVE,LOS ANGELES,LOS ANGELES,33.996340999999994,-118.31787800000001,8
973,Residential Improved,5114 ARLINGTON AVE,LOS ANGELES,LOS ANGELES,33.9963417,-118.3178787,8
974,Public Facility,3926 S HOBART BLVD,LOS ANGELES,LOS ANGELES,34.013599,-118.307472,8
975,Public Facility,3937 S HOBART BLVD,LOS ANGELES,LOS ANGELES,34.014523499999996,-118.307869,8
976,Parking Facility,3901 S HOBART BLVD,LOS ANGELES,LOS ANGELES,34.0144691,-118.30809779999998,8
977,Commercial Improved,3792 2ND AVE,LOS ANGELES,LOS ANGELES,34.018741600000006,-118.3187637,10
978,Commercial Improved,3790 2ND AVE,LOS ANGELES,LOS ANGELES,34.0188446,-118.31871029999999,10
979,Public Facility,2922 S LA BREA AVE,LOS ANGELES,LOS ANGELES,34.028019,-118.3526993,10
980,Public Facility,2926 S LA BREA AVE,LOS ANGELES,LOS ANGELES,34.027927399999996,-118.3527679,10
