X,Y,OBJECTID,FID_,Parcel_Num,Property_C,Property_S,Inventory,Zoned_As,Address1,County,City,Longitude,Latitude,Council_Di,Square_Foo,Business_I
-118.310203599995305,34.080001800445793,244,0,5522018902,Parking Facility,Owned,General Services, ,4928 MAPLEWOOD AVE,LOS ANGELES,LOS ANGELES,-118.3102036,34.0800018,4,7258.68295,None
-118.309707599702747,34.08000560023244,245,0,5522018903,Parking Facility,Owned,General Services, ,4914 MAPLEWOOD AVE,LOS ANGELES,LOS ANGELES,-118.3097076,34.0800056,4,7259.183099,None
-118.357055699864191,34.078662900378916,246,0,5527026900,Residential Improved,Owned,General Services, ,414 N SPAULDING AVE,LOS ANGELES,LOS ANGELES,-118.3570557,34.0786629,5,6353.977599,None
-118.308273300112802,34.083793599873118,247,0,5535018902,Parking Facility,Owned,General Services, ,4961 MELROSE AVE,LOS ANGELES,LOS ANGELES,-118.3082733,34.0837936,13,7252.461401,None
-118.304779099795965,34.086959799782854,248,0,5535032901,Park,Owned,General Services, ,922 N HOBART BLVD,LOS ANGELES,LOS ANGELES,-118.3047791,34.0869598,13,7253.848501,None
-118.287115799452152,34.089975600341475,249,0,5539002908,Maintenance Yard,Owned,General Services, ,1007 N VIRGIL AVE,LOS ANGELES,LOS ANGELES,-118.2871158,34.0899756,13,6002.52025,None
-118.289802600279828,34.092887899567046,250,0,5542028900,Residential Vacant Land,Owned,General Services, ,1171 N MADISON AVE,LOS ANGELES,LOS ANGELES,-118.2898026,34.0928879,13,12191.13795,None
-118.28961939965744,34.093025199888288,251,0,5542028902,Commercial Vacant Land,Owned,General Services, ,1175 N MADISON AVE,LOS ANGELES,LOS ANGELES,-118.2896194,34.0930252,13,6738.960301,None
-118.313301099791119,34.10396189968683,252,0,5544002900,Residential Improved,Owned,HACLA, ,1816 N WILTON PL,LOS ANGELES,LOS ANGELES,-118.3133011,34.1039619,13,7333.885434,None
-118.345595200081931,34.097654900058451,253,0,5548018900,Public Facility,Owned,LAPL,C4-1VL-SN,7140 SUNSET BLVD,LOS ANGELES,LOS ANGELES,-118.3455952,34.0976549,4,9803.0574,None
-118.345512399667228,34.097385400136019,254,0,5548018902,Parking Facility,Owned,General Services, ,1443 N DETROIT ST,LOS ANGELES,LOS ANGELES,-118.3455124,34.0973854,4,6412.7202,None
-118.345512399667228,34.0972518999491,255,0,5548018903,Parking Facility,Owned,General Services, ,1437 N DETROIT ST,LOS ANGELES,LOS ANGELES,-118.3455124,34.0972519,4,6750.128249,None
-118.337837200167911,34.105247500440733,256,0,5549018900,Vacant Land,Surplus-Undeclared,General Services,[Q]R4-1VL,1905 N HIGHLAND AVE,LOS ANGELES,LOS ANGELES,-118.3378372,34.1052475,4,10267.39325,None
-118.365959199987472,34.097766900025007,257,0,5554007900,Street Median,Owned,General Services,C4-1,8116 W SUNSET BLVD,LOS ANGELES,LOS ANGELES,-118.3659592,34.0977669,4,9593.072766,None
-118.365608199459885,34.100929300673272,258,0,5555032900,Vacant Land,Surplus-Undeclared,General Services,R1-1,1635 LAUREL CANYON BLVD,LOS ANGELES,LOS ANGELES,-118.3656082,34.1009293,4,6161.785892,None
-118.279716499526074,34.104534099569662,259,0,5591022901,Public Facility,Owned,General Services, ,4155 RUSSELL AVE,LOS ANGELES,LOS ANGELES,-118.2797165,34.1045341,4,184094.9926,None
-118.271217300569461,34.134056100655187,260,0,5593026900,Maintenance Yard,Owned,General Services, ,4000 BEMIS ST,LOS ANGELES,LOS ANGELES,-118.2712173,34.1340561,13,7001.79995,None
-118.30804439949695,33.981975600081157,261,0,6002030901,Vacant Land,Surplus-Undeclared,General Services,R3-1,1736 W GAGE AVE,LOS ANGELES,LOS ANGELES,-118.3080444,33.9819756,8,2010.26,None
-118.308532700329195,33.981826799703377,262,0,6002030903,Vacant Land,Owned,General Services, ,6316 S WERN AVE,LOS ANGELES,LOS ANGELES,-118.3085327,33.9818268,8,1455.68615,None
-118.274634700319382,33.974365800609938,263,0,6031001900,Public Facility,Owned,LAPL, ,120 W FLORENCE AVE,LOS ANGELES,LOS ANGELES,-118.2746347,33.9743658,9,5412.981349,None
-118.274452199484585,33.974365199425804,264,0,6031001902,Parking Facility,Owned,General Services, ,116 W FLORENCE AVE,LOS ANGELES,LOS ANGELES,-118.2744522,33.9743652,9,5277.905849,None
-118.248117900081056,33.943500699976148,265,0,6048012930,Public Facility,Owned,General Services, ,1501 E 103RD ST,LOS ANGELES,LOS ANGELES,-118.2481179,33.9435007,15,22392.54782,None
-118.241045699207802,33.94585930009589,266,0,6048030902,Public Facility,Owned,General Services, ,1773 E CENTURY BLVD,LOS ANGELES,LOS ANGELES,-118.2410457,33.9458593,15,5921.75565,None
-118.242431600265192,33.939350100106104,267,0,6065034912,Vacant Land,Owned,General Services, ,10616 GRAHAM AVE,LOS ANGELES,LOS ANGELES,-118.2424316,33.9393501,15,3130.800101,None
-118.239624000286312,33.938049300118458,268,0,6065036900,Vacant Land,Surplus-Undeclared,General Services,R2-1,1831 E 108TH ST,LOS ANGELES,LOS ANGELES,-118.239624,33.9380493,15,3564.6977,None
-118.239799499651795,33.929779099875155,269,0,6069029912,Commercial Vacant Land,Owned,General Services, ,1829 E IMPERIAL HWY,LOS ANGELES,LOS ANGELES,-118.2397995,33.9297791,15,5328.67195,None
-118.23998260056122,33.929782900426034,270,0,6069029914,Commercial Vacant Land,Owned,General Services, ,1821 E IMPERIAL HWY,LOS ANGELES,LOS ANGELES,-118.2399826,33.9297829,15,5121.098149,None
-118.240173299421301,33.929782900426034,271,0,6069029916,Commercial Vacant Land,Owned,General Services, ,1817 E IMPERIAL HWY,LOS ANGELES,LOS ANGELES,-118.2401733,33.9297829,15,5101.2107,None
-118.240605199528432,33.768304099562876,272,0,7425045903,Industrial Vacant Land,Owned,Harbor, ,825 HENRY FORD AVE,LOS ANGELES,LOS ANGELES,-118.2406052,33.7683041,15,3615.022075,None
-118.307312599527123,33.806947499863952,273,0,7439014900,Public Facility,Owned,LAPL, ,24000 S WERN AVE,LOS ANGELES,LOS ANGELES,-118.3073126,33.8069475,15,48087.34595,None
-118.294075000347519,33.752086599990022,274,0,0,Public Facility,Owned,General Services,[Q]CM-1VL,957 N GAFFEY ST,LOS ANGELES,LOS ANGELES,-118.294075,33.7520866,15,17024.4,None
-118.294647200234053,33.752357500034854,275,0,0,Public Facility,Owned,General Services, ,803 MIRAFLORES,LOS ANGELES,LOS ANGELES,-118.2946472,33.7523575,15,53917,None
-118.285049399414191,33.751308400496718,276,0,7448033921,Vacant Land,Owned,General Services, ,314 VIEWLAND PL,LOS ANGELES,LOS ANGELES,-118.2850494,33.7513084,15,4800.341702,None
-118.28448489988628,33.751483900375,277,0,7448034924,Vacant Land,Owned,General Services, ,290 VIEWLAND PL,LOS ANGELES,LOS ANGELES,-118.2844849,33.7514839,15,5000.61045,None
-118.284133899358707,33.75022889969312,278,0,7448035923,Vacant Land,Owned,General Services, ,316 KNOLL DR,LOS ANGELES,LOS ANGELES,-118.2841339,33.7502289,15,4332.60257,None
-118.283629899568567,33.737129400148447,279,0,7448036925,Vacant Land,Owned,General Services, ,775 N CENTER ST,LOS ANGELES,LOS ANGELES,-118.2836299,33.7371294,15,4385.751599,None
-118.285430900440645,33.750667600461,280,0,7448036928,Vacant Land,Owned,General Services, ,339 VIEWLAND PL,LOS ANGELES,LOS ANGELES,-118.2854309,33.7506676,15,3744.649708,None
-118.293441800361634,33.735408800102952,281,0,7454009909,Parking Facility,Owned,General Services, ,746 W 10TH ST,LOS ANGELES,LOS ANGELES,-118.2934418,33.7354088,15,4750.632399,None
-118.280179499308346,33.738080099422419,282,0,7455026900,Public Facility,Owned,General Services, ,638 S BEACON ST,LOS ANGELES,LOS ANGELES,-118.2801795,33.7380801,15,12222.99625,None
-118.447014100038686,34.184348899736598,283,0,0,Public Facility,Owned,General Services, ,14410 SYLVAN ST,LOS ANGELES,LOS ANGELES,-118.4470141,34.1843489,6,0,None
-118.176243300736544,34.087371300395958,284,0,5306015901,Public Facility,Owned,General Services, ,4927 HUNTINGTON DR,LOS ANGELES,LOS ANGELES,-118.1762433,34.0873713,14,14981.43345,None
-118.217309999545733,34.094870000107377,285,0,5451017900,Vacant Land,Surplus-Undeclared,General Services,R1-1,ANDALUSIA AVE/CAMINO REAL,LOS ANGELES,LOS ANGELES,-118.21731,34.09487,1,26432.01124,None
-118.207668399567609,34.066076099654104,286,0,5210025905,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,1811 N EASTLAKE AVE,LOS ANGELES,LOS ANGELES,-118.2076684,34.0660761,1,13178.74666,None
-118.208231699844603,34.066051100429519,287,0,5210025906,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,3124 N MAIN ST,LOS ANGELES,LOS ANGELES,-118.2082317,34.0660511,1,6120.60662,None
-118.200485299875865,34.092108399874704,288,0,5303013900,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,607 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2004853,34.0921084,1,14399.9299,None
-118.200046799846334,34.092115499929122,289,0,5303013901,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,623 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2000468,34.0921155,1,4800.556,None
-118.20065239999343,34.092094100077695,290,0,5303013902,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,601 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2006524,34.0920941,1,6408.548062, 
-118.199827600137212,34.092119299916057,291,0,5303013903,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,631 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.1998276,34.0921193,1,13441.08872,None
-118.19993719999178,34.092117400666524,292,0,5303013904,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,627 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.1999372,34.0921174,1,5251.641103, 
-118.200156500312218,34.092113699622018,293,0,5303013905,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,619 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2001565,34.0921137,1,4800.060601, 
-118.199498600249271,34.092124899465844,294,0,5303013906,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,643 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.1994986,34.0921249,1,4940.979446, 
-118.225789999708098,34.081140000417854,295,0,5415003906,Maintenance Yard,Surplus-Undeclared,General Services,PF-1,SAN FERNANDO RD/FIGUEROA ST,LOS ANGELES,LOS ANGELES,-118.22579,34.08114,1,13623.4388, 
-118.22618999974118,34.080850000555358,296,0,5415003910,Open Space,Surplus-Undeclared,General Services,PF-1,AVENUE 19/FIGUEROA ST,LOS ANGELES,LOS ANGELES,-118.22619,34.08085,1,9543.132249, 
-118.244298799787188,34.094963800442017,297,0,5415018901,Vacant Land,Surplus-Undeclared,General Services,PF-1XL,1000 E STADIUM WAY,LOS ANGELES,LOS ANGELES,-118.2442988,34.0949638,1,219576.9443, 
-118.221240000454685,34.082989999845992,298,0,5205001901,Open Space,Surplus-Undeclared,General Services,PF,AVENUE 26/FIGUEROA,LOS ANGELES,LOS ANGELES,-118.22124,34.08299,1,92958.00695, 
-118.218189999977852,34.083759999262554,299,0,5205003901,Open Space,Surplus-Undeclared,General Services,PF,LACY ST/ARTESIAN,LOS ANGELES,LOS ANGELES,-118.21819,34.08376,1,87622.83191, 
-118.215744100359899,34.096948599542401,300,0,5451017904,Vacant Land,Surplus-Undeclared,General Services,R1-1,3718 E CAMINO REAL,LOS ANGELES,LOS ANGELES,-118.2157441,34.0969486,1,5000.3369, 
-118.240939999838176,34.059109999300617,301,0,5408016900,Vacant Land,Surplus-Undeclared,General Services,C2-2,HILL ST/ORD ST,LOS ANGELES,LOS ANGELES,-118.24094,34.05911,1,18885.29433, 
-118.23362999963787,34.101509999420486,302,0,5455007900,Vacant Land,Surplus-Undeclared,General Services,R1-1,ISABEL ST/MACON ST,LOS ANGELES,LOS ANGELES,-118.23363,34.10151,1,500.1414499, 
-118.233689999912329,34.099889999686937,303,0,5455008902,Vacant Land,Surplus-Undeclared,General Services,R1-1,FREDERICK ST/CYPRESS AVE,LOS ANGELES,LOS ANGELES,-118.23369,34.09989,1,2575.878299, 
-118.234479999932731,34.100789999565734,304,0,5455008903,Vacant Land,Surplus-Undeclared,General Services,R2-1,SILVER ST/CYPRESS AVE,LOS ANGELES,LOS ANGELES,-118.23448,34.10079,1,2773.5824, 
-118.206211399550398,34.110499599751783,305,0,5469009900,Vacant Land,Surplus-Undeclared,General Services,RD2-1,649 N AVE 50,LOS ANGELES,LOS ANGELES,-118.2062114,34.1104996,1,6164.26015, 
-118.283032400428681,34.055283399697288,306,0,5136001900,Vacant Land,Surplus-Undeclared,General Services,R4-1,949 S CARONDELET ST,LOS ANGELES,LOS ANGELES,-118.2830324,34.0552834,1,3141.333741, 
-118.201329099998659,34.091960199493847,307,0,5303008900,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,575 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2013291,34.0919602,1,4800.283849, 
-118.201718000448068,34.092802100050783,308,0,5303008903,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,531 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.201718,34.0928021,1,24206.77975, 
-118.201120999873183,34.091960699414727,309,0,5303008904,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,583 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.201121,34.0919607,1,4800.072651, 
-118.201570100023076,34.093842999709693,310,0,5303008905,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,483 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2015701,34.093843,1,5296.990268, 
-118.201537699587419,34.093916299694129,311,0,5303008906,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,479 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2015377,34.0939163,1,4839.521902, 
-118.201703899593056,34.093074299374756,312,0,5303008907,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,519 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2017039,34.0930743,1,5736.6317, 
-118.201694600233267,34.093255800068668,313,0,5303008908,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,511 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2016946,34.0932558,1,15072.68531, 
-118.201713300462529,34.092892800523465,314,0,5303008909,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,527 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2017133,34.0928928,1,5598.9568,None
-118.201676299754283,34.092353599878962,315,0,5303008910,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,551 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2016763,34.0923536,1,32804.31657, 
-118.201429200169102,34.091986600074627,316,0,5303008911,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,571 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2014292,34.0919866,1,4799.791599, 
-118.201223500342067,34.091953700521792,317,0,5303008912,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,579 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2012235,34.0919537,1,4799.6802, 
-118.201017099829144,34.091990100263722,318,0,5303008913,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,587 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2010171,34.0919901,1,8999.350114,None
-118.199519999915964,34.092419999753027,319,0,5303008914,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,MONTECITO DR/BERENICE AVE,LOS ANGELES,LOS ANGELES,-118.19952,34.09242,1,2361.406451, 
-118.201689900247672,34.093346500055276,320,0,5303008915,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,507 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2016899,34.0933465,1,9392.439301, 
-118.201677400190505,34.093548800058201,321,0,5303008916,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,499 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2016774,34.0935488,1,18481.7805, 
-118.201708599578637,34.092983499411169,322,0,5303008917,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,523 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2017086,34.0929835,1,6633.765001, 
-118.20150539976305,34.09398959961505,323,0,5303008918,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,475 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2015054,34.0939896,1,5966.298498, 
-118.201602500458748,34.0937698000902,324,0,5303008919,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,487 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2016025,34.0937698,1,14342.6968, 
-118.20157980003151,34.092103000440638,325,0,5303008920,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,563 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2015798,34.092103,1,13690.13295, 
-118.201662299510602,34.093623500345991,326,0,5303008921,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,495 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2016623,34.0936235,1,8459.674351, 
-118.201246400195288,34.094575699878483,327,0,5303009900,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,443 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2012464,34.0945757,1,20984.62025, 
-118.201440599790033,34.094136100326359,328,0,5303009901,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,467 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2014406,34.0941361,1,11564.07465, 
-118.201181599323945,34.094722200319296,329,0,5303009902,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,435 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2011816,34.0947222,1,15883.88822, 
-118.201343499992646,34.094355900387811,330,0,5303009903,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,455 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2013435,34.0943559,1,18520.7577, 
-118.201148499999007,34.094881500123876,331,0,5303009904,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,427 E MONTECITO DR,LOS ANGELES,LOS ANGELES,-118.2011485,34.0948815,1,16829.48281, 
-118.200340000073609,34.09033000049812,332,0,5304002902,Vacant Land,Surplus-Undeclared,General Services,R1-1,MONTECITO DR/SINOVA ST,LOS ANGELES,LOS ANGELES,-118.20034,34.09033,1,4014.513128, 
-118.199059999608409,34.089130000257114,333,0,5304014900,Vacant Land,Surplus-Undeclared,General Services,R1-1,MONTECITO DR/SINOVA ST,LOS ANGELES,LOS ANGELES,-118.19906,34.08913,1,901.0332503, 
-118.226280000152869,34.081020000261674,334,0,5415003909,Vacant Land,Surplus-Undeclared,General Services,PF-1,RIVERSIDE DR/FIGUEROA ST,LOS ANGELES,LOS ANGELES,-118.22628,34.08102,1,1410.78685, 
-118.226110000273536,34.079700000713657,335,0,5447001901,Open Space,Surplus-Undeclared,General Services,OS-1XL,AVE 19/FIGUEROA ST,LOS ANGELES,LOS ANGELES,-118.22611,34.0797,1,13243.3472, 
-118.208661000227323,34.065097999678542,336,0,5210025910,Vacant Land,Surplus-Undeclared,General Services,OS-1XL,1816 HANCOCK ST,LOS ANGELES,LOS ANGELES,-118.208661,34.065098,1,2210.6518, 
-118.223124700056729,34.119639299638699,337,0,5472012900,Vacant Land,Surplus-Undeclared,General Services,RE11-1,4276 N SCANDIA WAY,LOS ANGELES,LOS ANGELES,-118.2231247,34.1196393,1,5144, 
-118.221641900424601,34.107965300115431,338,0,5464004900,Vacant Land,Surplus-Undeclared,General Services,R1-1,3626 N PRIMAVERA AVE,LOS ANGELES,LOS ANGELES,-118.2216419,34.1079653,1,15729.30687, 
-118.19421399918069,34.106973199212277,339,0,5468027900,Residential Improved,Surplus-Undeclared,General Services,RD2-1-HPOZ,5524 ECHO DR,LOS ANGELES,LOS ANGELES,-118.194214,34.1069732,1,5232.4774, 
-118.19421399918069,34.106973199212277,340,0,2378009900,Vacant Land,Surplus-Undeclared,General Services,C2-1VL,VENTURA BLVD/FRUITLAND DR,LOS ANGELES,LOS ANGELES,0,0,2,26368.20781, 
-118.361719999856035,34.210300000510557,341,0,2466029900,Vacant Land,Surplus-Undeclared,General Services,M1-1,KESWICK ST/CLYBOURN AVE,LOS ANGELES,LOS ANGELES,-118.36172,34.2103,2,19457.1314, 
-118.375473000243403,34.137479900230822,342,0,2378018903,Residential Vacant Land,Surplus-Undeclared,General Services,RE15-1-H,3897 EUREKA DR,LOS ANGELES,LOS ANGELES,-118.375473,34.1374799,2,32945.1349, 
-118.401940000577355,34.139260000755073,343,0,2376009900,Residential Vacant Land,Surplus-Undeclared,General Services,RE15-1-H,VIEWCREST RD/LAUREL TERRACE DR,LOS ANGELES,STUDIO CITY,-118.40194,34.13926,2,3999.457655, 
-118.401280000253252,34.137650000311019,344,0,2376009901,Residential Vacant Land,Surplus-Undeclared,General Services,RE40-1-H,VIEWCREST RD/LAUREL TERRACE DR,LOS ANGELES,STUDIO CITY,-118.40128,34.13765,2,35791.93796, 
-118.619935700405563,34.157869300106967,345,0,2076003900,Vacant Land,Surplus-Undeclared,General Services,RE40-1-H,4835 N CALDERON RD,LOS ANGELES,LOS ANGELES,-118.6199357,34.1578693,3,16688.00056, 
-118.567610000220512,34.189809999921664,346,0,2134041900,Vacant Land,Surplus-Undeclared,General Services,R1-1,LUBAO AVE/HAYNES ST,LOS ANGELES,LOS ANGELES,-118.56761,34.18981,3,4980.474405, 
-118.341569999312426,34.108380000273158,347,0,5549024901,Residential Vacant Land,Surplus-Undeclared,General Services,R2-1XL,6945 W CAMROSE DR,LOS ANGELES,LOS ANGELES,-118.34157,34.10838,4,7699.77555, 
-118.364905299191079,34.104172200162139,348,0,5551032901,Vacant Land,Surplus-Undeclared,General Services,R1-1,1770 N SEAVIEW TR,LOS ANGELES,LOS ANGELES,-118.3649053,34.1041722,4,4782.598365, 
-118.364979599746547,34.104101299707999,349,0,5551032902,Vacant Land,Surplus-Undeclared,General Services,R1-1,1762 N SEAVIEW TR,LOS ANGELES,LOS ANGELES,-118.3649796,34.1041013,4,6387.855901, 
-118.365027700038425,34.103905700013513,350,0,5551032903,Vacant Land,Surplus-Undeclared,General Services,R1-1,1748 N SEAVIEW TR,LOS ANGELES,LOS ANGELES,-118.3650277,34.1039057,4,5645.484549, 
-118.365029700586561,34.104010800178216,351,0,5551032904,Vacant Land,Surplus-Undeclared,General Services,R1-1,1754 N SEAVIEW TR,LOS ANGELES,LOS ANGELES,-118.3650297,34.1040108,4,5394.95225, 
-118.365038399871793,34.103977099737641,352,0,5551032905,Vacant Land,Surplus-Undeclared,General Services,R1-1,1752 N SEAVIEW TR,LOS ANGELES,LOS ANGELES,-118.3650384,34.1039771,4,5064.191868, 
-118.359620000131514,34.12284999989501,353,0,5570007900,Vacant Land,Surplus-Undeclared,General Services,R1-1,MULHOLLAND DR/PALO VISTA DR,LOS ANGELES,LOS ANGELES,-118.35962,34.12285,4,4443.427971, 
-118.337112199546524,34.123449700217229,354,0,5577020900,Vacant Land,Surplus-Undeclared,General Services,RE15-1-H,3008 N LAKERIDGE DR,LOS ANGELES,LOS ANGELES,-118.3371122,34.1234497,4,12234.31495, 
-118.319644399558001,34.112528200528736,355,0,5583021900,Vacant Land,Surplus-Undeclared,General Services,R1-1,3090 N HOLLYRIDGE DR,LOS ANGELES,LOS ANGELES,-118.3196444,34.1125282,4,6947.0797, 
-118.324170100281307,34.118794599839674,356,0,5585003900,Vacant Land,Surplus-Undeclared,General Services,R1-1,2766 N PITCHER DR,LOS ANGELES,LOS ANGELES,-118.3241701,34.1187946,4,3591.97152, 
-118.45030870008928,34.13705720033883,357,0,2274010900,Vacant Land,Surplus-Undeclared,General Services,RE15-1-H,3634 N KNOBHILL DR,LOS ANGELES,SHERMAN OAKS,-118.4503087,34.1370572,4,15651.24113, 
-118.44972599979539,34.137168000121321,358,0,2274010901,Vacant Land,Surplus-Undeclared,General Services,RE15-1-H,3650 N KNOBHILL DR,LOS ANGELES,SHERMAN OAKS,-118.449726,34.137168,4,15083.51071, 
-118.367680699956907,34.106989200536148,359,0,5556001900,Vacant Land,Surplus-Undeclared,General Services,R1-1,1951 N LAUREL CANYON BLVD,LOS ANGELES,LOS ANGELES,-118.3676807,34.1069892,4,11984.5301, 
-118.367919999470516,34.106189999398559,360,0,5556001901,Vacant Land,Surplus-Undeclared,General Services,R1-1,GOULD AVE/PADRE LN,LOS ANGELES,LOS ANGELES,-118.36792,34.10619,4,50345.83696, 
-118.368710399241209,34.105652600182346,361,0,5556003900,Vacant Land,Surplus-Undeclared,General Services,R1-1,8242 W GOULD AVE,LOS ANGELES,LOS ANGELES,-118.3687104,34.1056526,4,4324.152799, 
-118.368710399241209,34.105652600182346,362,0,5556003901,Vacant Land,Surplus-Undeclared,General Services,R1-1,8284 W GOULD AVE,LOS ANGELES,LOS ANGELES,-118.3687104,34.1056526,4,4602.441735, 
-118.370674500032948,34.105595199634948,363,0,5556008900,Vacant Land,Surplus-Undeclared,General Services,R1-1,8296 E BAIRD RD,LOS ANGELES,LOS ANGELES,-118.3706745,34.1055952,4,5641.170129, 
-118.374580000290806,34.102160000040456,364,0,5556016900,Vacant Land,Surplus-Undeclared,General Services,R1-1,KINGS WAY/HILLSIDE AVE,LOS ANGELES,LOS ANGELES,-118.37458,34.10216,4,19239.80708, 
-118.371919900088344,34.103726899933697,365,0,5556019900,Vacant Land,Surplus-Undeclared,General Services,R1-1,8327 W GRAND VIEW DR,LOS ANGELES,LOS ANGELES,-118.3719199,34.1037269,4,5177.26035, 
-118.373989300499332,34.103277399926689,366,0,5556020900,Vacant Land,Surplus-Undeclared,General Services,R1-1,8430 W YUCCA TR,LOS ANGELES,LOS ANGELES,-118.3739893,34.1032774,4,3470.303249, 
-118.371896999336798,34.100994000072134,367,0,5556022902,Vacant Land,Surplus-Undeclared,General Services,R1-1,MARMONT AVE/LOT CC,LOS ANGELES,LOS ANGELES,-118.371897,34.100994,4,6241.341899, 
-118.371896999336798,34.100994000072134,368,0,5556023901,Vacant Land,Surplus-Undeclared,General Services,R1-1,NORTH OF 1698 MARMONT AVE,LOS ANGELES,LOS ANGELES,0,0,4,19254.37158, 
-118.372349999971647,34.102209999480806,369,0,5556023902,Vacant Land,Surplus-Undeclared,General Services,R1-1,NORTH OF 1698 MARMONT AVE,LOS ANGELES,LOS ANGELES,-118.37235,34.10221,4,7315.03095, 
-118.372349999971647,34.102209999480806,370,0,5562001902,Vacant Land,Surplus-Undeclared,General Services,R1-1,LOOKOUT MOUNTAIN AVE/WONDERLAND AVE,LOS ANGELES,LOS ANGELES,0,0,4,3921.6737, 
-118.384828700602611,34.110759899933591,371,0,5563005901,Vacant Land,Surplus-Undeclared,General Services,R1-1,8889 W CRESCENT DR,LOS ANGELES,LOS ANGELES,-118.3848287,34.1107599,4,4246.52576, 
-118.377371899515182,34.113954900109313,372,0,5567004902,Vacant Land,Surplus-Undeclared,General Services,R1-1,8320 W LOOKOUT MOUNTAIN AVE,LOS ANGELES,LOS ANGELES,-118.3773719,34.1139549,4,13446.26194, 
-118.377153500204969,34.11399909961829,373,0,5567004903,Vacant Land,Surplus-Undeclared,General Services,R1-1,8310 W LOOKOUT MOUNTAIN AVE,LOS ANGELES,LOS ANGELES,-118.3771535,34.1139991,4,14619.89355, 
-118.376946200478429,34.114052400198609,374,0,5567004904,Vacant Land,Surplus-Undeclared,General Services,R1-1,8300 W LOOKOUT MOUNTAIN AVE,LOS ANGELES,LOS ANGELES,-118.3769462,34.1140524,4,16163.04257, 
